InvoiceNo,CustomerID,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,InvoiceDate,Country,Revenue
INV209833,10413,7009,Product_283,Beauty,Loreal,6,206.45,14-02-2024 17:00,India,1238.7
INV209834,10492,1560,Product_153,Fashion,Loreal,7,432.8,14-02-2024 18:00,France,3029.6
INV209835,10020,3418,Product_33,Beauty,Adidas,1,155.43,14-02-2024 19:00,France,155.43
INV209836,10988,9121,Product_155,Grocery,Sony,2,434.88,14-02-2024 20:00,India,869.76
INV209837,10104,2650,Product_93,Beauty,LG,2,180.73,14-02-2024 21:00,USA,361.46
INV209838,10054,4151,Product_61,Electronics,Sony,1,301.19,14-02-2024 22:00,France,301.19
INV209839,10828,5566,Product_151,Home,Nike,4,53.78,14-02-2024 23:00,Germany,215.12
INV209840,10360,5324,Product_92,Electronics,Philips,1,270.15,15-02-2024 00:00,USA,270.15
INV209841,10150,4209,Product_168,Electronics,Adidas,4,352.82,15-02-2024 01:00,USA,1411.28
INV209842,10029,5730,Product_213,Home,Philips,4,369.04,15-02-2024 02:00,Germany,1476.16
INV209843,10979,4999,Product_135,Accessories,Adidas,3,299.91,15-02-2024 03:00,UK,899.73
INV209844,10285,5098,Product_183,Accessories,Apple,1,305.23,15-02-2024 04:00,India,305.23
INV209845,10724,8694,Product_269,Grocery,Apple,1,277.14,15-02-2024 05:00,Germany,277.14
INV209846,10316,4790,Product_149,Electronics,Loreal,7,43.56,15-02-2024 06:00,USA,304.92
INV209847,10807,7669,Product_85,Fashion,Samsung,7,57.74,15-02-2024 07:00,India,404.18
INV209848,10177,7917,Product_74,Beauty,Nike,7,315.69,15-02-2024 08:00,UK,2209.83
INV209849,10078,2048,Product_216,Beauty,Philips,7,46.78,15-02-2024 09:00,Germany,327.46
INV209850,10999,6184,Product_55,Accessories,Samsung,4,44.23,15-02-2024 10:00,France,176.92
INV209851,10578,8391,Product_151,Fashion,Samsung,4,497.9,15-02-2024 11:00,India,1991.6
INV209852,10025,1215,Product_220,Fashion,Samsung,7,134.6,15-02-2024 12:00,France,942.2
INV209853,10705,6667,Product_227,Grocery,Nike,2,307.18,15-02-2024 13:00,USA,614.36
INV209854,10699,8580,Product_53,Grocery,Nike,4,384.25,15-02-2024 14:00,India,1537
INV209855,10861,2921,Product_211,Beauty,Nike,3,168.27,15-02-2024 15:00,USA,504.81
INV209856,10487,7996,Product_241,Fashion,Sony,1,340.26,15-02-2024 16:00,USA,340.26
INV209857,10120,4425,Product_299,Fashion,Samsung,5,195.27,15-02-2024 17:00,UK,976.35
INV209858,10866,9094,Product_251,Fashion,Sony,6,244.16,15-02-2024 18:00,Germany,1464.96
INV209859,10207,7091,Product_91,Beauty,Loreal,3,313.36,15-02-2024 19:00,Germany,940.08
INV209860,10060,1295,Product_43,Accessories,Loreal,1,392.61,15-02-2024 20:00,USA,392.61
INV209861,10945,4273,Product_168,Home,Philips,6,391.63,15-02-2024 21:00,USA,2349.78
INV209862,10071,2420,Product_229,Electronics,Philips,2,265.88,15-02-2024 22:00,UK,531.76
INV209863,10950,8892,Product_268,Beauty,Adidas,6,11.38,15-02-2024 23:00,France,68.28
INV209864,10965,9020,Product_78,Accessories,Sony,7,444.09,16-02-2024 00:00,Germany,3108.63
INV209865,10554,3656,Product_161,Fashion,LG,4,152.31,16-02-2024 01:00,USA,609.24
INV209866,10015,6917,Product_256,Electronics,Philips,1,470.07,16-02-2024 02:00,USA,470.07
INV209867,10626,4130,Product_43,Fashion,Sony,2,330.15,16-02-2024 03:00,Germany,660.3
INV209868,10292,5857,Product_259,Electronics,Nike,2,323.31,16-02-2024 04:00,Germany,646.62
INV209869,10678,6627,Product_135,Grocery,Adidas,6,175.87,16-02-2024 05:00,UK,1055.22
INV209870,10554,5460,Product_26,Grocery,Sony,1,454.6,16-02-2024 06:00,UK,454.6
INV209871,10807,2607,Product_156,Fashion,Nike,7,466.55,16-02-2024 07:00,France,3265.85
INV209872,10947,3647,Product_167,Grocery,LG,6,35.68,16-02-2024 08:00,France,214.08
INV209873,10050,3552,Product_34,Electronics,Sony,1,93.12,16-02-2024 09:00,India,93.12
INV209874,10117,8271,Product_64,Electronics,Adidas,7,339.52,16-02-2024 10:00,UK,2376.64
INV209875,10010,4467,Product_262,Electronics,Samsung,4,390.5,16-02-2024 11:00,France,1562
INV209876,10908,8005,Product_239,Accessories,LG,6,375.33,16-02-2024 12:00,France,2251.98
INV209877,10184,1076,Product_36,Electronics,Samsung,1,223.86,16-02-2024 13:00,UK,223.86
INV209878,10967,5431,Product_261,Grocery,Adidas,7,259.75,16-02-2024 14:00,Germany,1818.25
INV209879,10714,6514,Product_178,Electronics,Apple,3,57.25,16-02-2024 15:00,France,171.75
INV209880,10477,4232,Product_58,Home,Sony,1,350.7,16-02-2024 16:00,France,350.7
INV209881,10482,9082,Product_162,Grocery,Nike,7,96.29,16-02-2024 17:00,France,674.03
INV209882,10886,5333,Product_232,Electronics,Nike,4,117.45,16-02-2024 18:00,USA,469.8
INV209883,10602,2147,Product_232,Fashion,Samsung,4,37.32,16-02-2024 19:00,France,149.28
INV209884,10890,1112,Product_18,Accessories,Apple,2,40.36,16-02-2024 20:00,France,80.72
INV209885,10512,7708,Product_197,Home,Philips,4,273.19,16-02-2024 21:00,UK,1092.76
INV209886,10851,4221,Product_270,Home,Nike,6,17.47,16-02-2024 22:00,USA,104.82
INV209887,10281,8924,Product_1,Grocery,Adidas,6,397.68,16-02-2024 23:00,UK,2386.08
INV209888,10887,2332,Product_251,Beauty,Apple,3,167.88,17-02-2024 00:00,India,503.64
INV209889,10882,5723,Product_84,Accessories,LG,7,355.51,17-02-2024 01:00,USA,2488.57
INV209890,10917,1718,Product_271,Home,Sony,1,388.89,17-02-2024 02:00,France,388.89
INV209891,10874,8992,Product_272,Grocery,Apple,7,208.51,17-02-2024 03:00,Germany,1459.57
INV209892,10068,5559,Product_18,Beauty,Apple,2,125.41,17-02-2024 04:00,Germany,250.82
INV209893,10424,4742,Product_248,Fashion,LG,6,136.07,17-02-2024 05:00,India,816.42
INV209894,10385,9544,Product_216,Electronics,Apple,3,271.08,17-02-2024 06:00,USA,813.24
INV209895,10390,9016,Product_123,Electronics,Philips,3,283.99,17-02-2024 07:00,India,851.97
INV209896,10142,6978,Product_244,Accessories,Loreal,6,79.6,17-02-2024 08:00,India,477.6
INV209897,10660,1315,Product_95,Grocery,Adidas,7,334.69,17-02-2024 09:00,Germany,2342.83
INV209898,10801,6573,Product_126,Electronics,Nike,6,76.05,17-02-2024 10:00,UK,456.3
INV209899,10969,3587,Product_95,Electronics,Sony,3,364.04,17-02-2024 11:00,USA,1092.12
INV209900,10450,9001,Product_121,Grocery,Samsung,2,443.37,17-02-2024 12:00,Germany,886.74
INV209901,10025,6525,Product_278,Fashion,Philips,3,277.66,17-02-2024 13:00,India,832.98
INV209902,10362,2017,Product_239,Beauty,Loreal,1,70.5,17-02-2024 14:00,Germany,70.5
INV209903,10175,1082,Product_54,Grocery,LG,3,169.03,17-02-2024 15:00,France,507.09
INV209904,10481,1774,Product_215,Accessories,Samsung,2,15.37,17-02-2024 16:00,India,30.74
INV209905,10129,5790,Product_208,Electronics,Samsung,4,191.75,17-02-2024 17:00,USA,767
INV209906,10277,8641,Product_297,Grocery,Samsung,7,103.71,17-02-2024 18:00,India,725.97
INV209907,10229,8259,Product_253,Grocery,Philips,1,186.44,17-02-2024 19:00,India,186.44
INV209908,10445,7610,Product_78,Beauty,Nike,4,454.13,17-02-2024 20:00,Germany,1816.52
INV209909,10317,3226,Product_209,Grocery,LG,5,303.05,17-02-2024 21:00,France,1515.25
INV209910,10019,3154,Product_30,Accessories,Nike,7,33.76,17-02-2024 22:00,UK,236.32
INV209911,10635,7812,Product_4,Beauty,Nike,2,294.7,17-02-2024 23:00,India,589.4
INV209912,10777,9479,Product_245,Accessories,LG,3,311.64,18-02-2024 00:00,Germany,934.92
INV209913,10147,4632,Product_21,Grocery,Philips,1,272.6,18-02-2024 01:00,UK,272.6
INV209914,10939,3064,Product_13,Beauty,Philips,3,273.8,18-02-2024 02:00,USA,821.4
INV209915,10140,5249,Product_94,Home,Loreal,2,88.54,18-02-2024 03:00,UK,177.08
INV209916,10462,8046,Product_60,Electronics,LG,7,93.36,18-02-2024 04:00,India,653.52
INV209917,10590,6507,Product_63,Beauty,LG,4,156.29,18-02-2024 05:00,USA,625.16
INV209918,10549,6682,Product_69,Grocery,LG,5,32.73,18-02-2024 06:00,France,163.65
INV209919,10714,2771,Product_42,Home,Nike,4,448.24,18-02-2024 07:00,Germany,1792.96
INV209920,10759,9688,Product_210,Fashion,LG,1,182.78,18-02-2024 08:00,UK,182.78
INV209921,10263,1339,Product_117,Grocery,Sony,2,264.04,18-02-2024 09:00,India,528.08
INV209922,10902,8363,Product_236,Accessories,Samsung,3,291.73,18-02-2024 10:00,France,875.19
INV209923,10447,3292,Product_134,Accessories,LG,1,104.1,18-02-2024 11:00,USA,104.1
INV209924,10097,8012,Product_215,Grocery,Philips,3,170.42,18-02-2024 12:00,USA,511.26
INV209925,10345,4755,Product_15,Home,Sony,1,481.46,18-02-2024 13:00,France,481.46
INV209926,10978,9982,Product_37,Beauty,Philips,2,162.67,18-02-2024 14:00,USA,325.34
INV209927,10215,1641,Product_94,Grocery,LG,7,41.32,18-02-2024 15:00,USA,289.24
INV209928,10232,7596,Product_18,Home,Philips,2,379.3,18-02-2024 16:00,India,758.6
INV209929,10347,3213,Product_180,Beauty,Nike,7,151.87,18-02-2024 17:00,USA,1063.09
INV209930,10381,4106,Product_33,Home,LG,1,291.56,18-02-2024 18:00,UK,291.56
INV209931,10640,4578,Product_216,Fashion,Apple,2,65.07,18-02-2024 19:00,India,130.14
INV209932,10527,6154,Product_242,Grocery,Apple,1,400.96,18-02-2024 20:00,India,400.96
INV209933,10071,6586,Product_254,Fashion,Loreal,6,384.31,18-02-2024 21:00,India,2305.86
INV209934,10926,8369,Product_249,Beauty,Loreal,4,436.33,18-02-2024 22:00,USA,1745.32
INV209935,10613,1951,Product_264,Beauty,Nike,6,72.81,18-02-2024 23:00,USA,436.86
INV209936,10761,5714,Product_110,Grocery,Nike,3,318.57,19-02-2024 00:00,USA,955.71
INV209937,10977,9092,Product_204,Fashion,LG,7,14.72,19-02-2024 01:00,France,103.04
INV209938,10727,7296,Product_76,Electronics,LG,5,356.43,19-02-2024 02:00,France,1782.15
INV209939,10180,6552,Product_223,Home,Adidas,6,225.06,19-02-2024 03:00,France,1350.36
INV209940,10637,7513,Product_0,Fashion,Samsung,3,43.18,19-02-2024 04:00,Germany,129.54
INV209941,10815,1255,Product_20,Grocery,LG,6,128.61,19-02-2024 05:00,UK,771.66
INV209942,10181,4951,Product_294,Home,Philips,6,76.25,19-02-2024 06:00,India,457.5
INV209943,10688,8287,Product_3,Home,Loreal,7,470.42,19-02-2024 07:00,Germany,3292.94
INV209944,10958,7341,Product_36,Fashion,Sony,4,180.64,19-02-2024 08:00,India,722.56
INV209945,10123,2499,Product_38,Beauty,Sony,7,36.8,19-02-2024 09:00,USA,257.6
INV209946,10907,3755,Product_248,Accessories,Loreal,2,272.79,19-02-2024 10:00,UK,545.58
INV209947,10761,1459,Product_80,Accessories,Samsung,2,317.58,19-02-2024 11:00,UK,635.16
INV209948,10522,3983,Product_137,Electronics,Nike,3,80.73,19-02-2024 12:00,Germany,242.19
INV209949,10821,4821,Product_221,Grocery,Samsung,1,333.54,19-02-2024 13:00,France,333.54
INV209950,10765,6082,Product_290,Accessories,Loreal,4,89.91,19-02-2024 14:00,India,359.64
INV209951,10690,9030,Product_92,Accessories,Samsung,2,460.12,19-02-2024 15:00,France,920.24
INV209952,10381,2190,Product_99,Beauty,Loreal,1,401.42,19-02-2024 16:00,USA,401.42
INV209953,10454,2445,Product_126,Electronics,Philips,2,399.68,19-02-2024 17:00,UK,799.36
INV209954,10308,4798,Product_36,Fashion,LG,1,419.21,19-02-2024 18:00,Germany,419.21
INV209955,10575,9603,Product_64,Fashion,Samsung,2,334.03,19-02-2024 19:00,UK,668.06
INV209956,10817,5736,Product_289,Accessories,Samsung,2,30.54,19-02-2024 20:00,India,61.08
INV209957,10529,9131,Product_83,Fashion,Sony,4,448.62,19-02-2024 21:00,France,1794.48
INV209958,10940,7197,Product_5,Beauty,Samsung,5,22.23,19-02-2024 22:00,USA,111.15
INV209959,10485,6589,Product_283,Grocery,Adidas,2,115.1,19-02-2024 23:00,France,230.2
INV209960,10540,4134,Product_262,Fashion,Adidas,6,489.65,20-02-2024 00:00,Germany,2937.9
INV209961,10223,9171,Product_210,Accessories,LG,6,236.22,20-02-2024 01:00,France,1417.32
INV209962,10600,9269,Product_200,Fashion,Samsung,2,319.26,20-02-2024 02:00,India,638.52
INV209963,10305,8800,Product_246,Home,Loreal,1,351.57,20-02-2024 03:00,India,351.57
INV209964,10887,6236,Product_32,Electronics,Philips,4,222.64,20-02-2024 04:00,France,890.56
INV209965,10938,3179,Product_161,Accessories,LG,1,344.12,20-02-2024 05:00,Germany,344.12
INV209966,10750,4217,Product_190,Grocery,Sony,2,413.04,20-02-2024 06:00,Germany,826.08
INV209967,10677,4485,Product_171,Accessories,Samsung,5,233.72,20-02-2024 07:00,France,1168.6
INV209968,10022,3960,Product_131,Beauty,Philips,1,347.86,20-02-2024 08:00,India,347.86
INV209969,10343,2215,Product_33,Home,Samsung,7,218.64,20-02-2024 09:00,UK,1530.48
INV209970,10213,6901,Product_250,Electronics,Apple,4,161.66,20-02-2024 10:00,India,646.64
INV209971,10275,9117,Product_62,Accessories,Adidas,4,335.92,20-02-2024 11:00,UK,1343.68
INV209972,10132,2315,Product_262,Electronics,Apple,4,397.35,20-02-2024 12:00,Germany,1589.4
INV209973,10807,1850,Product_12,Home,Philips,4,239.13,20-02-2024 13:00,France,956.52
INV209974,10407,4258,Product_257,Grocery,Adidas,7,194.84,20-02-2024 14:00,India,1363.88
INV209975,10538,4880,Product_62,Beauty,Nike,6,465.91,20-02-2024 15:00,UK,2795.46
INV209976,10894,1020,Product_29,Beauty,Apple,4,197.59,20-02-2024 16:00,France,790.36
INV209977,10522,4398,Product_39,Electronics,LG,3,107.88,20-02-2024 17:00,India,323.64
INV209978,10403,9849,Product_141,Beauty,Nike,6,337.16,20-02-2024 18:00,Germany,2022.96
INV209979,10170,6408,Product_246,Beauty,Apple,7,188.51,20-02-2024 19:00,UK,1319.57
INV209980,10118,6833,Product_234,Accessories,LG,3,206.09,20-02-2024 20:00,Germany,618.27
INV209981,10959,4254,Product_28,Beauty,Sony,3,299.68,20-02-2024 21:00,Germany,899.04
INV209982,10985,2010,Product_138,Home,Philips,7,184.57,20-02-2024 22:00,France,1291.99
INV209983,10929,2546,Product_132,Beauty,Loreal,4,388.79,20-02-2024 23:00,Germany,1555.16
INV209984,10853,1170,Product_220,Grocery,Nike,2,144.94,21-02-2024 00:00,USA,289.88
INV209985,10959,5503,Product_25,Beauty,Sony,2,132.89,21-02-2024 01:00,Germany,265.78
INV209986,10696,3263,Product_58,Beauty,Apple,5,46.05,21-02-2024 02:00,India,230.25
INV209987,10344,9164,Product_113,Fashion,Apple,2,53.41,21-02-2024 03:00,Germany,106.82
INV209988,10409,1760,Product_201,Fashion,LG,2,308.74,21-02-2024 04:00,USA,617.48
INV209989,10253,1167,Product_221,Beauty,Apple,5,188.05,21-02-2024 05:00,USA,940.25
INV209990,10340,1754,Product_146,Fashion,Adidas,1,266.1,21-02-2024 06:00,UK,266.1
INV209991,10949,5102,Product_7,Fashion,Apple,1,484.85,21-02-2024 07:00,UK,484.85
INV209992,10505,1878,Product_154,Beauty,LG,2,33.99,21-02-2024 08:00,Germany,67.98
INV209993,10034,1971,Product_58,Electronics,Loreal,1,219.8,21-02-2024 09:00,France,219.8
INV209994,10443,6281,Product_236,Accessories,Nike,3,192.05,21-02-2024 10:00,France,576.15
INV209995,10684,9551,Product_249,Accessories,LG,3,258.71,21-02-2024 11:00,UK,776.13
INV209996,10248,7065,Product_249,Accessories,Loreal,1,362.96,21-02-2024 12:00,France,362.96
INV209997,10533,7658,Product_248,Beauty,Philips,5,49.55,21-02-2024 13:00,India,247.75
INV209998,10989,3371,Product_172,Accessories,Sony,3,188.36,21-02-2024 14:00,USA,565.08
INV209999,10125,6818,Product_91,Grocery,Sony,2,335.52,21-02-2024 15:00,India,671.04
INV210000,10217,5202,Product_77,Fashion,Nike,7,325.88,21-02-2024 16:00,India,2281.16
INV210001,10314,7764,Product_99,Grocery,Philips,7,360.79,21-02-2024 17:00,India,2525.53
INV210002,10059,2961,Product_232,Home,Sony,3,26.28,21-02-2024 18:00,Germany,78.84
INV210003,10647,8542,Product_77,Electronics,Adidas,5,41.72,21-02-2024 19:00,UK,208.6
INV210004,10966,3911,Product_193,Grocery,LG,4,294.24,21-02-2024 20:00,India,1176.96
INV210005,10454,1161,Product_51,Grocery,Philips,6,338.61,21-02-2024 21:00,UK,2031.66
INV210006,10049,5929,Product_11,Accessories,Sony,4,85.46,21-02-2024 22:00,UK,341.84
INV210007,10115,9343,Product_74,Electronics,Sony,4,181.04,21-02-2024 23:00,India,724.16
INV210008,10908,2682,Product_209,Electronics,Nike,7,277.84,22-02-2024 00:00,France,1944.88
INV210009,10643,8635,Product_268,Electronics,Samsung,1,360.57,22-02-2024 01:00,UK,360.57
INV210010,10593,3531,Product_119,Electronics,LG,1,196.11,22-02-2024 02:00,Germany,196.11
INV210011,10514,9971,Product_234,Grocery,Apple,2,324.33,22-02-2024 03:00,USA,648.66
INV210012,10297,1611,Product_180,Electronics,Sony,3,308.15,22-02-2024 04:00,USA,924.45
INV210013,10170,6701,Product_153,Fashion,Apple,1,408.08,22-02-2024 05:00,USA,408.08
INV210014,10274,5685,Product_58,Home,Philips,3,140.65,22-02-2024 06:00,France,421.95
INV210015,10489,8344,Product_161,Accessories,Samsung,6,198.94,22-02-2024 07:00,India,1193.64
INV210016,10163,8300,Product_291,Accessories,Nike,6,380.52,22-02-2024 08:00,France,2283.12
INV210017,10575,7104,Product_129,Grocery,LG,4,265.99,22-02-2024 09:00,USA,1063.96
INV210018,10618,7673,Product_39,Beauty,Adidas,7,365.9,22-02-2024 10:00,Germany,2561.3
INV210019,10503,1706,Product_229,Fashion,Loreal,1,355.58,22-02-2024 11:00,India,355.58
INV210020,10059,9745,Product_236,Accessories,Adidas,6,347.17,22-02-2024 12:00,India,2083.02
INV210021,10416,4139,Product_198,Accessories,Nike,5,125.82,22-02-2024 13:00,USA,629.1
INV210022,10989,3921,Product_253,Electronics,Adidas,2,223.53,22-02-2024 14:00,India,447.06
INV210023,10953,8176,Product_266,Home,Apple,6,437.93,22-02-2024 15:00,UK,2627.58
INV210024,10027,6786,Product_126,Fashion,Nike,6,293.73,22-02-2024 16:00,India,1762.38
INV210025,10752,9909,Product_187,Beauty,Samsung,7,123.35,22-02-2024 17:00,Germany,863.45
INV210026,10332,7262,Product_91,Grocery,LG,3,319.86,22-02-2024 18:00,India,959.58
INV210027,10472,8370,Product_38,Electronics,Samsung,6,465.88,22-02-2024 19:00,USA,2795.28
INV210028,10391,4471,Product_282,Home,Loreal,7,57.34,22-02-2024 20:00,France,401.38
INV210029,10389,5824,Product_198,Accessories,Adidas,3,476.96,22-02-2024 21:00,USA,1430.88
INV210030,10087,6761,Product_181,Grocery,LG,4,462.57,22-02-2024 22:00,France,1850.28
INV210031,10426,5410,Product_264,Electronics,Nike,5,209.32,22-02-2024 23:00,France,1046.6
INV210032,10832,2484,Product_146,Grocery,Samsung,5,109.37,23-02-2024 00:00,France,546.85
INV210033,10205,6708,Product_168,Electronics,Sony,2,116.14,23-02-2024 01:00,France,232.28
INV210034,10969,5550,Product_293,Fashion,Loreal,3,229.37,23-02-2024 02:00,India,688.11
INV210035,10374,1281,Product_90,Accessories,LG,5,475.51,23-02-2024 03:00,USA,2377.55
INV210036,10557,5220,Product_16,Electronics,Nike,3,219.9,23-02-2024 04:00,USA,659.7
INV210037,10387,1398,Product_72,Accessories,Adidas,5,330.29,23-02-2024 05:00,USA,1651.45
INV210038,10197,4567,Product_2,Beauty,Samsung,3,466.53,23-02-2024 06:00,USA,1399.59
INV210039,10972,7199,Product_70,Fashion,Samsung,5,403.62,23-02-2024 07:00,Germany,2018.1
INV210040,10864,3750,Product_13,Electronics,Adidas,6,291.91,23-02-2024 08:00,Germany,1751.46
INV210041,10354,3809,Product_242,Beauty,Loreal,2,459.36,23-02-2024 09:00,India,918.72
INV210042,10666,8090,Product_141,Accessories,Loreal,3,466.59,23-02-2024 10:00,UK,1399.77
INV210043,10437,9465,Product_130,Electronics,Loreal,3,195.86,23-02-2024 11:00,UK,587.58
INV210044,10888,5205,Product_106,Electronics,Nike,4,181.83,23-02-2024 12:00,France,727.32
INV210045,10205,4977,Product_163,Fashion,Loreal,7,317.58,23-02-2024 13:00,Germany,2223.06
INV210046,10903,8289,Product_171,Grocery,Nike,4,106.79,23-02-2024 14:00,Germany,427.16
INV210047,10414,6850,Product_122,Fashion,LG,1,238.55,23-02-2024 15:00,India,238.55
INV210048,10448,8827,Product_252,Beauty,Apple,2,468.04,23-02-2024 16:00,Germany,936.08
INV210049,10966,4662,Product_136,Accessories,Sony,4,438.63,23-02-2024 17:00,Germany,1754.52
INV210050,10839,6213,Product_253,Accessories,Adidas,4,407.58,23-02-2024 18:00,USA,1630.32
INV210051,10022,1190,Product_190,Accessories,Philips,3,358.98,23-02-2024 19:00,Germany,1076.94
INV210052,10756,5801,Product_270,Fashion,Loreal,5,33.07,23-02-2024 20:00,UK,165.35
INV210053,10431,4411,Product_123,Grocery,Sony,3,321.15,23-02-2024 21:00,India,963.45
INV210054,10320,9183,Product_273,Home,Apple,6,104.56,23-02-2024 22:00,France,627.36
INV210055,10603,8885,Product_26,Fashion,Nike,6,209.46,23-02-2024 23:00,Germany,1256.76
INV210056,10736,3408,Product_203,Electronics,Apple,4,182.41,24-02-2024 00:00,France,729.64
INV210057,10225,3430,Product_94,Fashion,Apple,6,292.21,24-02-2024 01:00,France,1753.26
INV210058,10970,9780,Product_18,Beauty,Apple,5,419.6,24-02-2024 02:00,France,2098
INV210059,10163,6366,Product_33,Fashion,Loreal,5,451.59,24-02-2024 03:00,Germany,2257.95
INV210060,10393,7158,Product_97,Grocery,Nike,2,377.21,24-02-2024 04:00,India,754.42
INV210061,10421,2925,Product_218,Accessories,Apple,7,450.89,24-02-2024 05:00,India,3156.23
INV210062,10649,7964,Product_52,Home,Adidas,3,301.85,24-02-2024 06:00,UK,905.55
INV210063,10431,5015,Product_264,Beauty,Samsung,7,209.33,24-02-2024 07:00,Germany,1465.31
INV210064,10510,4855,Product_157,Grocery,Sony,3,29.71,24-02-2024 08:00,France,89.13
INV210065,10541,7829,Product_257,Grocery,Adidas,6,123.54,24-02-2024 09:00,Germany,741.24
INV210066,10767,3162,Product_190,Accessories,Adidas,2,104.66,24-02-2024 10:00,USA,209.32
INV210067,10366,9805,Product_217,Electronics,Samsung,1,385.23,24-02-2024 11:00,India,385.23
